trial_number,alignment,max_group_uniformity,min_group_rank,min_group_alignment,uniformity,effective_rank,uniformity_avg,effective_rank_avg,weight_entropy_ratio,tau,sigma_scale,feasible,group_Prosody_alignment,group_Prosody_uniformity,group_Prosody_effective_rank,group_Prosody_entropy_ratio,group_Vocal_Tract_alignment,group_Vocal_Tract_uniformity,group_Vocal_Tract_effective_rank,group_Vocal_Tract_entropy_ratio,group_Timbre_alignment,group_Timbre_uniformity,group_Timbre_effective_rank,group_Timbre_entropy_ratio,group_Voice_Quality_alignment,group_Voice_Quality_uniformity,group_Voice_Quality_effective_rank,group_Voice_Quality_entropy_ratio,group_Scene_alignment,group_Scene_uniformity,group_Scene_effective_rank,group_Scene_entropy_ratio,sigma_scale_Prosody,sigma_scale_Vocal_Tract,sigma_scale_Timbre,sigma_scale_Voice_Quality,sigma_scale_Scene
15,0.9530637626647948,-0.0588478447496891,2.65917537689209,0.9003106498718262,-0.0588478447496891,2.65917537689209,-0.2899520425498486,3.4413751182556154,0.40245496765358235,0.26439386448731883,,False,0.9867001509666443,-0.06802270740270615,2.7571389961242674,0.3473371130959343,0.9853565526008606,-0.0588478447496891,2.65917537689209,0.6507154292243648,0.9003106498718262,-0.5761634516716003,4.50139009475708,0.010019624398400826,0.9840519261360169,-0.06010713934898376,2.6694193077087403,0.6636680943332491,0.9088995337486268,-0.6866190695762634,4.619751815795898,0.34053457721596236,0.1596065330966227,0.355309432681187,0.047000857511126856,0.30988679973281996,0.16860561564434687
16,0.91959508228302,-0.2745011991262436,2.9173276615142822,0.8843208312988281,-0.2745011991262436,2.9173276615142822,-0.5113335615396499,3.985265935897827,0.4298236415420609,0.2691946864313854,,False,0.9540052938461304,-0.3716698026657104,3.0276256561279298,0.16318884758417326,0.9201623845100403,-0.3211419105529785,2.9657307052612305,0.07941957843158001,0.8843208312988281,-0.8673954129219055,5.756002140045166,0.5913429689487435,0.915563952922821,-0.2745011991262436,2.9173276615142822,0.5146718921469868,0.9239229488372803,-0.7219594824314117,5.259643516540527,0.800494920598821,0.08826794681525281,0.0757610472911941,0.29985949948953655,0.15885844062240262,0.5170367037813973
17,0.8807875075340271,-0.37831140697002413,2.962923917770386,0.8185205984115601,-0.37831140697002413,2.962923917770386,-0.6474170783758164,3.7349280376434333,0.2800909286677708,0.30356699404567594,,False,0.9574292159080505,-0.436454119682312,2.9735229873657225,0.34022069897630225,0.8952861952781678,-0.39264142274856567,2.9838594436645507,0.08127913727124268,0.8185205984115601,-1.091874647140503,5.007155590057373,0.12201837859374302,0.868952956199646,-0.37831140697002413,2.962923917770386,0.4341661012161034,0.8637485718727111,-0.937803795337677,4.747178249359131,0.42277032728146274,0.15778728064276215,0.07922663233577056,0.11200536253227766,0.11825799819317998,0.2006026444308019
18,0.9460919137001036,-0.0043192060058936475,1.3426457309722901,0.8025255680084229,-0.0043192060058936475,1.3426457309722901,-0.2379609351446852,2.3000442514419555,0.1886958863008691,0.2025475153343878,,False,0.9988682317733765,-0.004872323535382747,1.359463267326355,0.15127917891222814,0.9985506582260132,-0.005565163251012564,1.3766010665893555,0.11237068802296582,0.8025255680084229,-0.5848839759826661,3.6628800582885743,0.0038394791609821332,0.9989125370979309,-0.0043192060058936475,1.3426457309722901,0.3421423351210098,0.9316025733947754,-0.590164006948471,3.758631134033203,0.3338477502871596,0.08583990125879856,0.09275452518072685,0.03684224906922249,0.07798036296639048,0.16690632586911408
19,0.9128356146812439,-0.08957706168293952,2.3216746711730956,0.7765477776527405,-0.08957706168293952,2.3216746711730956,-0.5015702488720417,3.5191430053710935,0.243849665205152,0.3538789449170431,,False,0.9719104409217835,-0.10720683589577674,2.4208230495452883,0.24849873290500754,0.9686121606826782,-0.11061428233981133,2.430719175338745,0.01782252406497005,0.7765477776527405,-1.2147477459907532,5.541201705932617,0.10789739627915418,0.9761294245719909,-0.08957706168293952,2.3216746711730956,0.4401653727290269,0.8709782695770264,-0.9857053184509277,4.881296424865723,0.4048643000476013,0.1176665352379522,0.03884724486286967,0.10874814710726367,0.11762850726750856,0.19371889254133842
20,0.9144641904830932,-0.2068823155760765,2.9750040340423585,0.836149275302887,-0.2068823155760765,2.9750040340423585,-0.5052529922723771,3.893827842712402,0.1948926128520116,0.22594434828856658,,False,0.9474942374229431,-0.36275037825107576,3.1219674491882325,0.06471691527763142,0.9352605891227722,-0.2427147427201271,3.01309889793396,0.13009764386670641,0.836149275302887,-0.9254670023918152,5.3468732833862305,0.0252007279674515,0.9413253474235534,-0.2068823155760765,2.9750040340423585,0.31648542863887913,0.9120915031433106,-0.7884505224227906,5.01219554901123,0.43796234850938953,0.052290452912613236,0.09730178628979529,0.06229021464479977,0.07057574796844987,0.21346320421322895
21,0.9734726538658143,-0.03615380637347698,1.75078688621521,0.9411751127243042,-0.03615380637347698,1.75078688621521,-0.2022907394468784,2.272755964279175,0.19991004550558933,0.22774439733238916,,False,0.9913040375709534,-0.03615380637347698,1.75078688621521,0.06764364928482013,0.9884982943534851,-0.04700153410434723,1.8389145851135253,0.11242012705099422,0.9411751127243042,-0.45012529730796813,3.0463470649719238,0.025659731208759858,0.9908475804328919,-0.036524037942290304,1.7655641555786132,0.347755964606402,0.9555382442474365,-0.4416490215063095,2.9621671295166014,0.44607075537697055,0.05446472474412588,0.09058354872488107,0.059975957729253196,0.07848073548048334,0.21274121448073247
22,0.9602839517593383,-0.025604249835014345,1.6469868850708007,0.8438846707344055,-0.025604249835014345,1.6469868850708007,-0.1264441139549017,2.1344379987716677,0.3004990985995878,0.3289535191262354,,False,0.9936862325668335,-0.025604249835014345,1.6477496004104615,0.0727705938265514,0.9930843997001648,-0.026431124359369278,1.6531902027130128,0.18060706486069947,0.8438846707344055,-0.19803920775651931,2.6798985958099366,9.67995903987618e-05,0.9934436702728271,-0.025706222727894783,1.6469868850708007,0.5102605276584424,0.9773207855224609,-0.35643976509571074,3.044364709854126,0.738760507061847,0.056046326557393875,0.11894563723435926,0.012079624192899721,0.16168818929828208,0.4203373270029471
23,0.9376285476684572,-0.13908037811517715,2.400649600028992,0.8960668373107911,-0.13908037811517715,2.400649600028992,-0.43668869036436087,3.6991451597213745,0.20165498804563114,0.15470965918206553,,False,0.9677864837646485,-0.2551002100110054,2.5990438747406004,0.25395583356967444,0.9572289204597473,-0.17834293514490127,2.4970555400848387,0.06429698637235473,0.8960668373107911,-0.7929677057266236,5.531452560424805,0.2290972598089716,0.961172149181366,-0.13908037811517715,2.400649600028992,0.2608415306906284,0.9058883476257324,-0.8179522228240966,5.467524223327636,0.20008332978652665,0.11983956467317745,0.06590208875320973,0.15836720956845787,0.0527409072600548,0.12051724488063077
24,0.8974044244289398,-0.009832873186096549,1.4181569910049439,0.6109470093250274,-0.009832873186096549,1.4181569910049439,-0.3126125512104482,2.431744691848755,0.1256860471280713,0.4289624795578265,,False,0.9965878915786743,-0.013909424664452672,1.4786168813705445,0.030703091370574306,0.9972734475135803,-0.009832873186096549,1.4181569910049439,0.021361891569549426,0.6109470093250274,-0.7896202182769776,3.9526220893859865,0.004072422845694866,0.9973890829086304,-0.01068762901239097,1.4257131290435792,0.5182762575683573,0.8848246908187867,-0.739012610912323,3.8836143684387205,0.0540165722861808,0.03440573201920608,0.04089419510235125,0.03674423179909983,0.16720162749074874,0.05974243415682108
25,0.9295602469444276,-0.04447286710143089,2.359960708618164,0.8257352948188782,-0.04447286710143089,2.359960708618164,-0.49807180427014835,3.9131046924591066,0.4380158609501006,0.3048312917580118,,False,0.9884800720214844,-0.04621080137789249,2.369943552017212,0.4829735252759667,0.9866140508651733,-0.047340281307697296,2.397538909912109,0.42694951196582537,0.8257352948188782,-1.2458091735839845,6.459537086486816,0.45149608807238584,0.9885686564445496,-0.04447286710143089,2.359960708618164,0.2864759783320028,0.858403160572052,-1.1065258979797363,5.97854320526123,0.5421842011043221,0.22031311430082862,0.21422354133252472,0.23993696563120026,0.05877186999331626,0.26007274925384055
26,0.9512476882934571,-0.034931813292205335,2.117067131996155,0.8811328387260438,-0.034931813292205335,2.117067131996155,-0.3474067734330893,3.465468143463135,0.21278214656538583,0.1818314424590689,,False,0.9903334045410156,-0.04077877774834633,2.202549443244934,0.10662512838540383,0.9907241916656494,-0.034931813292205335,2.117067131996155,0.09037068164806542,0.8811328387260438,-0.8509559774398804,5.7149756813049315,0.0400178072419574,0.9904020190238952,-0.037468278966844085,2.15974347114563,0.5720984240389009,0.9036459875106811,-0.7728990197181702,5.133004989624023,0.2547986915126016,0.06630327382515137,0.08182655821615774,0.07025083703685991,0.20994042482999484,0.13684525489341848
27,0.9859597120285034,-0.01671999793499708,1.5820673131942748,0.9682760953903198,-0.01671999793499708,1.5820673131942748,-0.14214335718750953,2.379311957359314,0.34977643818007415,0.08621158859788314,,False,0.995992317199707,-0.01671999793499708,1.5820673131942748,0.26408885647815794,0.9957038426399231,-0.017731955721974373,1.5969570541381837,0.1599900357814592,0.9682760953903198,-0.3834688210487366,3.6794887733459474,0.13598826437869851,0.9955458545684814,-0.017094565890729427,1.591967258453369,0.3885922875596714,0.9742804503440857,-0.27570144534111024,3.446079387664795,0.8002227467023834,0.12640732592010534,0.11086643650618769,0.11958869262412346,0.09444858068509719,0.5190504897491457
28,0.9087991695404054,-0.03508175268769264,1.9613017082214355,0.7655586361885071,-0.03508175268769264,1.9613017082214355,-0.5340298210531473,3.6154343051910405,0.34822150363766907,0.3877072861137728,,False,0.9895367074012756,-0.042329885587096217,2.068328022956848,0.04019971799683291,0.9908318257331848,-0.036660906970500944,1.9954070901870729,0.6265879221500975,0.7655586361885071,-1.367168550491333,6.217762928009034,0.06645618756892546,0.9910703587532044,-0.03508175268769264,1.9613017082214355,0.5797786869557012,0.8069983196258544,-1.1889080095291138,5.83437177658081,0.42808500351678824,0.03846584597715292,0.33749133191884284,0.08739597225854477,0.21111490992000173,0.2180471074186813
29,0.856475076675415,-0.048377609699964526,2.0270256423950195,0.6231713926792145,-0.048377609699964526,2.0270256423950195,-0.657304865166545,3.8456637248992918,0.49810374662549434,0.5221979811266355,,False,0.986774914264679,-0.048377609699964526,2.027958002090454,0.9086254804217357,0.9861387395858765,-0.0517791910469532,2.0576704216003416,0.5436897605804736,0.6997157156467437,-1.6777714109420776,6.777838611602784,0.26480115183668856,0.9865746212005615,-0.04858339212834835,2.0270256423950195,0.7587881259398764,0.6231713926792145,-1.460012722015381,6.337825946807861,0.014614214348697524,0.7911791666908145,0.2775117699253121,0.16905305104660948,0.45603647825706656,0.03316138528387594
30,0.9476539478302003,-0.0318088711053133,1.718345799446106,0.8575071525573731,-0.0318088711053133,1.718345799446106,-0.2679144056886435,2.2174851179122923,0.24223420893367492,0.40829110000497865,,False,0.9922176671028137,-0.0318088711053133,1.718345799446106,0.6738653609893503,0.991614236831665,-0.033616839796304705,1.747987322807312,0.2957947508703407,0.8575071525573731,-0.5842705714702606,2.951255855560303,0.008848196366242088,0.9909549117088318,-0.03391294986009598,1.7543624353408813,0.15332525394158047,0.9059757709503173,-0.6559627962112426,2.9154741764068604,0.07933748250086105,0.3572704892216106,0.15974642758121782,0.0458162983233061,0.02956911981848334,0.07157541622416802
31,0.9467737588882446,-0.0705416090041399,2.1099397420883177,0.903250789642334,-0.0705416090041399,2.1099397420883177,-0.427252050921321,3.439462682723999,0.49125164434062607,0.2686702974891555,,False,0.903250789642334,-0.7223408710956574,4.095073671340942,0.3943306732929009,0.9704134845733643,-0.11431164577603341,2.395105299949646,0.03323867488334175,0.9158197855949402,-0.7130159413814545,4.782146759033203,0.7953493946291914,0.981261694431305,-0.0705416090041399,2.1099397420883177,0.3934970122648289,0.9631230401992797,-0.5160501873493195,3.8150479412078857,0.8398424666328677,0.1792635108810958,0.051544977547019935,0.46389188246714835,0.0975784105598378,0.5909693221977269
32,0.9000323295593262,-0.15253631815314292,2.7753210163116453,0.8237737131118774,-0.15253631815314292,2.7753210163116453,-0.6367055980861187,4.647819139480592,0.44911509635711944,0.2694829570831719,,False,0.8651383113861084,-0.7764418554306031,4.59274206161499,0.2100993967337992,0.9439850163459778,-0.2289636218547821,3.0410726356506346,0.0762626813007319,0.8237737131118774,-1.2062575650215148,6.923209476470947,0.47113516923551374,0.957098376750946,-0.15253631815314292,2.7753210163116453,0.7447863519156652,0.9101662302017212,-0.8193286299705506,5.906750507354737,0.7432918825998872,0.10685287069529387,0.07702597286837347,0.24820504576035238,0.43123132934984965,0.43609492512572695
33,0.9857486038208008,-0.036572380531579254,1.7079187726974487,0.973231942653656,-0.036572380531579254,1.7079187726974487,-0.12116194117069246,2.1486011323928835,0.44056784496112483,0.13730873422506282,,False,0.9910731101036072,-0.036572380531579254,1.708000316619873,0.37125504882496285,0.9908648586273193,-0.03690603023394942,1.7091498470306397,0.01961646061963891,0.973231942653656,-0.2902593797445297,2.8574192333221435,0.5985845973780465,0.9904877662658691,-0.0369168121367693,1.7079187726974487,0.2986817235566451,0.9830853414535522,-0.20515510320663452,2.7605174922943116,0.9147013944263308,0.1709041534018786,0.039079485980974056,0.31040280872802256,0.06279611278150321,0.7702986344242666
34,0.9918386650085449,-0.005899328198283911,1.4130472135543823,0.9725149369239807,-0.005899328198283911,1.4130472135543823,-0.09790818464010954,2.1405631256103517,0.44370913156335634,0.054456531482231035,,False,0.9988006615638733,-0.005899328198283911,1.4130472135543823,0.5835558349119807,0.9983648061752319,-0.006626400901004672,1.4281164741516112,0.0420579171812225,0.9725149369239807,-0.3351353180408478,3.598187274932861,0.17875373056920096,0.9984924340248108,-0.0060454901587218045,1.414832320213318,0.5608065208041215,0.9910204863548279,-0.13583438590168953,2.8486323451995847,0.8533716543502563,0.279877171401727,0.05463615127436015,0.1372546742930691,0.19378955637061798,0.5815467807112444
35,0.9516959691047668,-0.06175839185714722,2.5921767473220827,0.8932067251205444,-0.06175839185714722,2.5921767473220827,-0.35310813365131616,3.8370374135971073,0.3200979952516847,0.22969654199538078,,False,0.9823890686035156,-0.07229345090687275,2.6721704149246217,0.040454148830741304,0.9826699113845825,-0.06843954723328352,2.638338017463684,0.1658869675913911,0.8932067251205444,-0.8215757536888123,5.871099281311035,0.37685877934093087,0.9840193438529968,-0.06175839185714722,2.5921767473220827,0.45963163452815353,0.9161947965621948,-0.7414735245704651,5.411402606964112,0.5576584459672067,0.0429143029625736,0.11475731811766686,0.208665837419308,0.13459495518845396,0.27132113562330246
36,0.9613198542594908,-0.017264356054365635,1.8731327867507934,0.8872119569778443,-0.017264356054365635,1.8731327867507934,-0.3042455878145993,2.9129686794281002,0.41838057134200946,0.30366563412595216,,False,0.995981616973877,-0.017264356054365635,1.8731327867507934,0.11934225159681124,0.9954862928390503,-0.0177823612652719,1.8849218082427979,0.28045146335368387,0.9325158071517944,-0.6035176312923431,4.3674716377258305,0.8312646396094798,0.9954035973548889,-0.017628917247056963,1.8895026445388794,0.6180208239016163,0.8872119569778443,-0.8650346732139588,4.549814519882202,0.24282367824845605,0.07779524026230783,0.15903236488059083,0.5085466862132452,0.2531152375004432,0.1351422570142086
37,0.7914201431274414,-0.033904372453689574,1.8522242307662964,0.29810534477233885,-0.033904372453689574,1.8522242307662964,-0.6505653098225593,3.543473294258118,0.16708943284507863,0.4840428135774716,,False,0.9894925093650818,-0.04241413906216621,1.9420158433914185,0.3229057464459805,0.9826733946800232,-0.05917542174458504,2.108095574378967,0.005179227153765234,0.6954107642173767,-1.6323356819152832,6.07289529800415,0.06937059203047172,0.9914187026023865,-0.033904372453689574,1.8522242307662964,0.4350058977407457,0.29810534477233885,-1.4849969339370728,5.742135524749756,0.0029857008544299946,0.15296310745109726,0.024074319389117724,0.08897455534493406,0.11742054452952322,0.021768337082613227
38,0.9478691668510436,-0.030928780287504197,2.019964504241943,0.8398263740539551,-0.030928780287504197,2.019964504241943,-0.360601378545165,3.6548380632400512,0.35603023623758817,0.3815174792680274,,False,0.9925724911689758,-0.030928780287504197,2.019964504241943,0.1816840384369646,0.9905404233932495,-0.04015449851751327,2.13366162776947,0.010992865383900187,0.8398263740539551,-1.0343107843399049,6.6930241203308105,0.5836983980258722,0.9902144622802734,-0.03732490934431553,2.0868323802948,0.12758585633530842,0.9261920833587647,-0.6602879202365876,5.340707683563233,0.8761900230058953,0.09603802407039937,0.032536018209438335,0.2995859078513463,0.024581083104415206,0.6531620822457097
39,0.9124095640182495,-0.021627927236258983,1.7131536674499512,0.6514127874374389,-0.021627927236258983,1.7131536674499512,-0.24948002458363774,2.5997753896713256,0.3122409422470339,0.4465895387865816,,False,0.9924926543235779,-0.030916530936956406,1.8208866596221924,0.02430181100314804,0.9922031545639038,-0.02881962038576603,1.8003485536575317,0.07254414281642607,0.6514127874374389,-0.5931577229499817,3.7807308769226076,0.0015592084167104947,0.9944588589668274,-0.021627927236258983,1.7131536674499512,0.726321780424814,0.9314803647994995,-0.5728783214092255,3.8837571907043458,0.736477768574071,0.030498639182116247,0.07168707614764457,0.02843869440960786,0.3965410540423335,0.43707075966066894
