number,value,datetime_start,datetime_complete,duration,params_alpha_mult_Prosody,params_alpha_mult_Scene,params_alpha_mult_Timbre,params_alpha_mult_Vocal_Tract,params_alpha_mult_Voice_Quality,params_tau,user_attrs_effective_rank,user_attrs_effective_rank_avg,user_attrs_group_breakdown,user_attrs_max_group_uniformity,user_attrs_min_group_alignment,user_attrs_min_group_rank,user_attrs_uniformity,user_attrs_uniformity_avg,user_attrs_weight_entropy_ratio,system_attrs_constraints,state
46,0.8613464822769165,2026-07-31 09:35:03.230503,2026-07-31 09:53:28.506825,0 days 00:18:25.276322,2.1918864236638065,1.304570713441191,1.6163343838255502,1.5412883147457817,4.130965038208448,0.8035695964485863,2.1468312454223635,3.498373718261719,"{""Prosody"": {""alignment"": 0.98430908203125, ""uniformity"": -0.060174106471240524, ""effective_rank"": 2.2570750284194947, ""weight_entropy_ratio"": 0.8761697647033948}, ""Vocal_Tract"": {""alignment"": 0.9849758553504944, ""uniformity"": -0.05718611400574446, ""effective_rank"": 2.2284312582015993, ""weight_entropy_ratio"": 0.7844945675509478}, ""Timbre"": {""alignment"": 0.6501846385002136, ""uniformity"": -1.211168682575226, ""effective_rank"": 5.671779918670654, ""weight_entropy_ratio"": 0.868487181553789}, ""Voice_Quality"": {""alignment"": 0.9871442103385926, ""uniformity"": -0.04854252025485039, ""effective_rank"": 2.1468312454223635, ""weight_entropy_ratio"": 0.91819182559841}, ""Scene"": {""alignment"": 0.700118625164032, ""uniformity"": -1.1253917956352233, ""effective_rank"": 5.187751140594482, ""weight_entropy_ratio"": 0.761338234429383}}",-0.04854252025485039,0.6501846385002136,2.1468312454223635,-0.04854252025485039,-0.500492643788457,0.8417363147671848,"[0.2898258935287594, 0.3531687545776365]",COMPLETE
47,0.8626915798187257,2026-07-31 09:53:33.026747,2026-07-31 10:12:19.516992,0 days 00:18:46.490245,1.471262904226604,1.495186012516424,1.1657998440078212,2.3962814233783183,4.362696006055445,0.9649763140045017,1.8957572507858276,2.848572787284851,"{""Prosody"": {""alignment"": 0.98376788854599, ""uniformity"": -0.06198092818260193, ""effective_rank"": 1.9667575025558472, ""weight_entropy_ratio"": 0.7571207946764595}, ""Vocal_Tract"": {""alignment"": 0.9860080122947693, ""uniformity"": -0.05046326860785484, ""effective_rank"": 1.8957572507858276, ""weight_entropy_ratio"": 0.9031280478729835}, ""Timbre"": {""alignment"": 0.699047749042511, ""uniformity"": -1.0803291511535644, ""effective_rank"": 4.293293066024781, ""weight_entropy_ratio"": 0.7292600767528468}, ""Voice_Quality"": {""alignment"": 0.9839186573028564, ""uniformity"": -0.057557369023561476, ""effective_rank"": 1.9374129343032838, ""weight_entropy_ratio"": 0.9323735212468616}, ""Scene"": {""alignment"": 0.6607155919075012, ""uniformity"": -1.001071698665619, ""effective_rank"": 4.149643182754517, ""weight_entropy_ratio"": 0.7956431250536276}}",-0.05046326860785484,0.6607155919075012,1.8957572507858276,-0.05046326860785484,-0.4502804831266403,0.8235051131205557,"[0.28801907181739805, 0.6042427492141724]",COMPLETE
48,0.9177829937934875,2026-07-31 10:12:24.500345,2026-07-31 10:31:21.040694,0 days 00:18:56.540349,1.191243818546204,1.1714413398667975,1.419807935964073,1.7918738294014374,4.460066133856332,0.727723766391769,2.1309393453598022,2.525187415122986,"{""Prosody"": {""alignment"": 0.9745182847976684, ""uniformity"": -0.09448853850364686, ""effective_rank"": 2.287093720436096, ""weight_entropy_ratio"": 0.6751992002197196}, ""Vocal_Tract"": {""alignment"": 0.9785898447036743, ""uniformity"": -0.08164530336856841, ""effective_rank"": 2.1992247819900514, ""weight_entropy_ratio"": 0.8362195266890536}, ""Timbre"": {""alignment"": 0.8216106653213501, ""uniformity"": -0.5903714036941529, ""effective_rank"": 3.0566058444976805, ""weight_entropy_ratio"": 0.8188749831340992}, ""Voice_Quality"": {""alignment"": 0.9815795660018921, ""uniformity"": -0.06966695114970207, ""effective_rank"": 2.1309393453598022, ""weight_entropy_ratio"": 0.9345473906364262}, ""Scene"": {""alignment"": 0.8326166081428528, ""uniformity"": -0.5415269994735717, ""effective_rank"": 2.9520733833312987, ""weight_entropy_ratio"": 0.7110721907222216}}",-0.06966695114970207,0.8216106653213501,2.1309393453598022,-0.06966695114970207,-0.2755398392379284,0.7951826582803041,"[0.2555114614963531, 0.36906065464019777]",COMPLETE
49,0.8290774288177489,2026-07-31 10:31:25.917574,2026-07-31 10:50:24.970203,0 days 00:18:59.052629,1.6606872051337982,1.471356063437168,1.4914419383818132,2.7761556015467495,2.9878454508497843,0.8501600450393212,2.639724235534668,2.7784361209869384,"{""Prosody"": {""alignment"": 0.9216693425178528, ""uniformity"": -0.4397738116979599, ""effective_rank"": 2.653855743408203, ""weight_entropy_ratio"": 0.7896120044323588}, ""Vocal_Tract"": {""alignment"": 0.8476577568054199, ""uniformity"": -0.4163016706705093, ""effective_rank"": 2.647083492279053, ""weight_entropy_ratio"": 0.9303275477852399}, ""Timbre"": {""alignment"": 0.7721436595916749, ""uniformity"": -0.7186951422691346, ""effective_rank"": 2.964942464828491, ""weight_entropy_ratio"": 0.8364605823044435}, ""Voice_Quality"": {""alignment"": 0.84134437084198, ""uniformity"": -0.426085359454155, ""effective_rank"": 2.639724235534668, ""weight_entropy_ratio"": 0.8692337993243845}, ""Scene"": {""alignment"": 0.7625720143318176, ""uniformity"": -0.7592045545578003, ""effective_rank"": 2.9865746688842774, ""weight_entropy_ratio"": 0.7913737631862284}}",-0.4163016706705093,0.7625720143318176,2.639724235534668,-0.4163016706705093,-0.5520121077299117,0.8434015394065311,"[-0.08977381169795995, -0.13972423553466795]",COMPLETE
50,0.7922849707603454,2026-07-31 10:50:30.503281,2026-07-31 11:09:14.782058,0 days 00:18:44.278777,1.808038650001551,1.4712806052207712,1.310314872297121,3.1976895853507865,2.971256864445793,0.8397316844364016,2.817888088226318,4.530044101715088,"{""Prosody"": {""alignment"": 0.6653144073486328, ""uniformity"": -1.2289200568199157, ""effective_rank"": 6.015438423156739, ""weight_entropy_ratio"": 0.822351278840248}, ""Vocal_Tract"": {""alignment"": 0.9760380959510804, ""uniformity"": -0.08466494783759117, ""effective_rank"": 2.8550960350036623, ""weight_entropy_ratio"": 0.9467767070554983}, ""Timbre"": {""alignment"": 0.659221932888031, ""uniformity"": -1.4159631395339967, ""effective_rank"": 5.756692848205566, ""weight_entropy_ratio"": 0.7873591642619532}, ""Voice_Quality"": {""alignment"": 0.9773165225982666, ""uniformity"": -0.07935239605605603, ""effective_rank"": 2.817888088226318, ""weight_entropy_ratio"": 0.865785314186445}, ""Scene"": {""alignment"": 0.6835338950157166, ""uniformity"": -1.1768367552757264, ""effective_rank"": 5.205105113983154, ""weight_entropy_ratio"": 0.7960457637071857}}",-0.07935239605605603,0.659221932888031,2.817888088226318,-0.07935239605605603,-0.7971474591046572,0.843663645610266,"[0.22064760394394395, -0.3178880882263182]",COMPLETE
51,0.7785596458911895,2026-07-31 11:09:19.957349,2026-07-31 11:27:46.850293,0 days 00:18:26.892944,1.6834434310812219,1.407855803173066,1.4877846386402092,2.7463477149126136,3.189065067063746,0.8886818104747143,2.709201374053955,4.4750981025695795,"{""Prosody"": {""alignment"": 0.6590299081802368, ""uniformity"": -1.2513019990921022, ""effective_rank"": 5.361714057922363, ""weight_entropy_ratio"": 0.8012977879022196}, ""Vocal_Tract"": {""alignment"": 0.9791453218460083, ""uniformity"": -0.0698312096297741, ""effective_rank"": 2.7468023109436035, ""weight_entropy_ratio"": 0.9218927120139396}, ""Timbre"": {""alignment"": 0.6100102031230926, ""uniformity"": -1.4316553735733033, ""effective_rank"": 6.0260264015197755, ""weight_entropy_ratio"": 0.831522217676335}, ""Voice_Quality"": {""alignment"": 0.9807952713966369, ""uniformity"": -0.06667925707995892, ""effective_rank"": 2.709201374053955, ""weight_entropy_ratio"": 0.8730881893959923}, ""Scene"": {""alignment"": 0.6638175249099731, ""uniformity"": -1.260562126636505, ""effective_rank"": 5.5317463684082036, ""weight_entropy_ratio"": 0.7758434437287282}}",-0.06667925707995892,0.6100102031230926,2.709201374053955,-0.06667925707995892,-0.8160059932023286,0.8407288701434429,"[0.23332074292004107, -0.2092013740539551]",COMPLETE
52,0.8294492120742798,2026-07-31 11:27:51.764557,2026-07-31 11:46:36.477844,0 days 00:18:44.713287,1.6334823073784541,1.4648798427197127,1.3683575494817748,3.0164965874559337,2.767562707566042,0.7918442307890232,1.9229613304138184,3.226661915779113,"{""Prosody"": {""alignment"": 0.760823757648468, ""uniformity"": -0.8922070717811584, ""effective_rank"": 3.020477285385132, ""weight_entropy_ratio"": 0.7891037077170613}, ""Vocal_Tract"": {""alignment"": 0.985101580619812, ""uniformity"": -0.05709615401923657, ""effective_rank"": 1.9834172773361205, ""weight_entropy_ratio"": 0.9432223682012671}, ""Timbre"": {""alignment"": 0.6924751019477844, ""uniformity"": -1.1148432755470277, ""effective_rank"": 4.708843116760254, ""weight_entropy_ratio"": 0.7951729326377946}, ""Voice_Quality"": {""alignment"": 0.9886344480514526, ""uniformity"": -0.04314878731966019, ""effective_rank"": 1.9229613304138184, ""weight_entropy_ratio"": 0.8505340188365222}, ""Scene"": {""alignment"": 0.7202111721038819, ""uniformity"": -0.9925564455986023, ""effective_rank"": 4.497610569000244, ""weight_entropy_ratio"": 0.7952302801379076}}",-0.04314878731966019,0.6924751019477844,1.9229613304138184,-0.04314878731966019,-0.619970346853137,0.8346526615061107,"[0.2568512126803398, 0.5770386695861816]",COMPLETE
53,0.9028751592636108,2026-07-31 11:46:41.431785,2026-07-31 12:05:40.649923,0 days 00:18:59.218138,1.5447972056817807,1.726414564329997,1.783400834347591,2.8242882067613824,3.0601245824093493,0.5917371264761896,2.1939146280288697,2.9551890048980716,"{""Prosody"": {""alignment"": 0.9912942767143249, ""uniformity"": -0.037050621006637814, ""effective_rank"": 2.1939146280288697, ""weight_entropy_ratio"": 0.7839111648076664}, ""Vocal_Tract"": {""alignment"": 0.9904123950004577, ""uniformity"": -0.036756395250558856, ""effective_rank"": 2.1951186943054197, ""weight_entropy_ratio"": 0.9285432035906099}, ""Timbre"": {""alignment"": 0.7697873759269714, ""uniformity"": -0.7944246387481689, ""effective_rank"": 4.035041837692261, ""weight_entropy_ratio"": 0.8943313202349517}, ""Voice_Quality"": {""alignment"": 0.9854845905303955, ""uniformity"": -0.05378413740545511, ""effective_rank"": 2.3142590379714965, ""weight_entropy_ratio"": 0.8695556694770413}, ""Scene"": {""alignment"": 0.7773971581459045, ""uniformity"": -0.805413281917572, ""effective_rank"": 4.037610826492309, ""weight_entropy_ratio"": 0.8463822706749017}}",-0.036756395250558856,0.7697873759269714,2.1939146280288697,-0.036756395250558856,-0.34548581486567853,0.8645447257570342,"[0.31294937899336217, 0.3060853719711303]",COMPLETE
54,0.7961145005226136,2026-07-31 12:05:47.839109,2026-07-31 12:24:24.936958,0 days 00:18:37.097849,1.398710782065936,1.3516677462378017,1.6523047791213135,2.6099675941599,4.0466502088389,0.8921549680210508,2.5573106670379637,4.1495795879364,"{""Prosody"": {""alignment"": 0.7248676538467407, ""uniformity"": -1.0773377466201781, ""effective_rank"": 4.5306540298461915, ""weight_entropy_ratio"": 0.737378621978951}, ""Vocal_Tract"": {""alignment"": 0.9708484578132629, ""uniformity"": -0.10716891512274743, ""effective_rank"": 2.7440423583984375, ""weight_entropy_ratio"": 0.9188199227468327}, ""Timbre"": {""alignment"": 0.6275412034988403, ""uniformity"": -1.2114391231536865, ""effective_rank"": 5.595989875793457, ""weight_entropy_ratio"": 0.8679829636604469}, ""Voice_Quality"": {""alignment"": 0.9777934575080871, ""uniformity"": -0.0830540782213211, ""effective_rank"": 2.5573106670379637, ""weight_entropy_ratio"": 0.9171478152105277}, ""Scene"": {""alignment"": 0.6795217299461365, ""uniformity"": -1.1421959686279297, ""effective_rank"": 5.319901008605957, ""weight_entropy_ratio"": 0.7621049562806556}}",-0.0830540782213211,0.6275412034988403,2.5573106670379637,-0.0830540782213211,-0.7242391663491726,0.8406868559754826,"[0.21694592177867889, -0.057310667037963725]",COMPLETE
55,0.8159805746078491,2026-07-31 12:24:29.719594,2026-07-31 12:43:16.240109,0 days 00:18:46.520515,1.030828286899785,1.5698209253500115,1.2461762984091866,3.0459298833785726,2.6138668990002345,0.6591051666632586,2.9020322036743162,4.08665577507019,"{""Prosody"": {""alignment"": 0.8226732110977173, ""uniformity"": -0.8369527161121368, ""effective_rank"": 4.050605602264405, ""weight_entropy_ratio"": 0.625690314308963}, ""Vocal_Tract"": {""alignment"": 0.908728449344635, ""uniformity"": -0.29188038885593415, ""effective_rank"": 2.939999055862427, ""weight_entropy_ratio"": 0.9432779525085934}, ""Timbre"": {""alignment"": 0.7106068086624145, ""uniformity"": -1.1422854566574097, ""effective_rank"": 5.476106758117676, ""weight_entropy_ratio"": 0.7703641149805854}, ""Voice_Quality"": {""alignment"": 0.9099487829208374, ""uniformity"": -0.27837284743785856, ""effective_rank"": 2.9020322036743162, ""weight_entropy_ratio"": 0.8376132224014384}, ""Scene"": {""alignment"": 0.7279456210136414, ""uniformity"": -0.935431764125824, ""effective_rank"": 5.064535255432129, ""weight_entropy_ratio"": 0.8258993268251764}}",-0.27837284743785856,0.7106068086624145,2.9020322036743162,-0.27837284743785856,-0.6969846346378327,0.8005689862049513,"[0.021627152562141427, -0.40203220367431625]",COMPLETE
