trial_number,alignment,max_group_uniformity,min_group_rank,min_group_alignment,uniformity,effective_rank,uniformity_avg,effective_rank_avg,weight_entropy_ratio,tau,sigma_scale,feasible,group_Prosody_alignment,group_Prosody_uniformity,group_Prosody_effective_rank,group_Prosody_entropy_ratio,group_Vocal_Tract_alignment,group_Vocal_Tract_uniformity,group_Vocal_Tract_effective_rank,group_Vocal_Tract_entropy_ratio,group_Timbre_alignment,group_Timbre_uniformity,group_Timbre_effective_rank,group_Timbre_entropy_ratio,group_Voice_Quality_alignment,group_Voice_Quality_uniformity,group_Voice_Quality_effective_rank,group_Voice_Quality_entropy_ratio,group_Scene_alignment,group_Scene_uniformity,group_Scene_effective_rank,group_Scene_entropy_ratio,alpha_mult_Prosody,alpha_mult_Vocal_Tract,alpha_mult_Timbre,alpha_mult_Voice_Quality,alpha_mult_Scene
10,0.8886910452842713,-0.08668950006365776,2.3271176385879517,0.7457198929786683,-0.08668950006365776,2.3271176385879517,-0.6091579152345656,3.390692202568054,0.615358990217802,0.9478797170188673,,False,0.9737508392333984,-0.09399505347013473,2.3829788160324097,0.7264571963930103,0.9754644179344177,-0.0922588674724102,2.370916819572449,0.6057883447842557,0.7709802079200745,-1.4386362600326539,5.1147917366027835,0.6735000279043212,0.9775398683547973,-0.08668950006365776,2.3271176385879517,0.696253100881398,0.7457198929786683,-1.3342098951339723,4.757656002044678,0.3747962811260255,1.3772361882463116,0.9793474045374266,1.0546517084516756,1.369792941046717,0.550342759949538
11,0.9288728733062743,-0.05713638946413994,2.1344655895233156,0.8081834888458252,-0.05713638946413994,2.1344655895233156,-0.4627309126332403,3.6002309885025023,0.5523563949748518,0.3405304452728885,,False,0.9818424296379089,-0.07645595781505107,2.2963361883163453,0.6097303903969968,0.9851038932800293,-0.059382613264024255,2.1522519302368166,0.6295566439118819,0.8081834888458252,-1.1788151335716248,6.082061233520508,0.2814700679979835,0.9847457695007324,-0.05713638946413994,2.1344655895233156,0.6593022563571467,0.8844887852668762,-0.9418644690513611,5.336040000915528,0.5817226162102505,1.0101887597334223,1.026369181989338,0.5171297522023426,1.2287064458409862,0.8682629661358159
12,0.911008394241333,-0.0886512602865696,2.267292580604553,0.8008767390251159,-0.0886512602865696,2.267292580604553,-0.4992287539243698,3.3119126033782957,0.6025746533953132,0.4606992436175186,,False,0.9797967052459717,-0.09018344536423684,2.274130148887634,0.6811651425551571,0.9747666525840759,-0.0888739338517189,2.267784776687622,0.6803383961891362,0.8008767390251159,-1.1726384973526,5.078904361724853,0.6103059301291043,0.9744925689697266,-0.0886512602865696,2.267292580604553,0.7009881850335705,0.8251093053817748,-1.0557966327667236,4.671451148986816,0.34007561306959866,1.1896982952282376,1.1547036884337956,0.9137721251622505,1.4413667745046754,0.5076642365397559
13,0.8558372049331665,-0.17999400109052657,2.7881740379333495,0.726176643371582,-0.17999400109052657,2.7881740379333495,-0.7547232300043106,3.992352144241333,0.5860357892751249,0.7703327936342643,,False,0.9205288243293762,-0.32377308785915376,3.281400146484375,0.6080715505411384,0.9458422207832337,-0.17999400109052657,2.7881740379333495,0.7977627290777286,0.726176643371582,-1.6654205656051635,5.791126289367676,0.3113605810535821,0.9465002822875976,-0.18351911932229995,2.798970651626587,0.6368836790058789,0.740138053894043,-1.4209093761444092,5.302089595794678,0.5761004066972966,1.0038724652831492,1.5679008814121966,0.5342785097275502,1.041524251160282,0.8701654356523758
14,0.8869468145370483,-0.15851806819438935,2.7298031425476075,0.788171558380127,-0.15851806819438935,2.7298031425476075,-0.6130028766393661,3.770968983650207,0.6756035698406088,0.7587785466477882,,False,0.9443185901641846,-0.23120678782463075,2.956061143875122,0.7148361101289646,0.9556137800216675,-0.1692132294178009,2.7675778341293333,0.8000886726942322,0.788171558380127,-1.2618962240219116,5.348135604858398,0.7529419426048353,0.9528307604789734,-0.15851806819438935,2.7298031425476075,0.636470560173786,0.7937993836402893,-1.2441800737380981,5.053267192840576,0.47368056360122524,1.336546113779384,1.6200748244554757,1.2191154936871909,1.1130700840993684,0.7026051924093464
15,0.8867296171188355,-0.06222816288471222,2.1341751337051393,0.7383263087272645,-0.06222816288471222,2.1341751337051393,-0.6567467074096203,3.7316857395172116,0.6565076676070442,0.7443657371882452,,False,0.9834390163421631,-0.06289678588509559,2.138645339012146,0.7579329521183529,0.9830272912979126,-0.0651630249619484,2.1569765186309815,0.7939610851715334,0.7451936197280884,-1.6437811708450318,6.432368450164795,0.6110889672681988,0.9836618494987488,-0.06222816288471222,2.1341751337051393,0.6394466063212717,0.7383263087272645,-1.4496643924713135,5.796263256072998,0.4801087271558635,1.4877148361519885,1.5592188347063674,0.9297535683809235,1.0986110924254096,0.707390167798901
16,0.9798084688186646,-0.018548949267715217,1.7002133417129517,0.9562054705619812,-0.018548949267715217,1.7002133417129517,-0.181297328017652,2.504560103416443,0.7674401580595813,0.22501027646664856,,False,0.9953786063194275,-0.018728429488837718,1.702482852935791,0.6673138383905581,0.9952953934669495,-0.018548949267715217,1.7051085662841796,0.8275441923423824,0.9562054705619812,-0.3902157783508301,3.700120086669922,0.8645139647181801,0.9951258897781372,-0.01859513023868203,1.7002133417129517,0.7154804212852061,0.9570369839668273,-0.46039835274219515,3.7148756694793703,0.7623483735615794,1.1523768937445784,1.7868960002112235,1.6053752939883494,1.5148697233266715,1.3465963103549892
17,0.8809680728912354,-0.11272307142615318,2.2968134450912476,0.735776023864746,-0.11272307142615318,2.2968134450912476,-0.6003772993683815,3.3757216339111324,0.5467752429941897,0.9603329917352466,,False,0.9671989417076111,-0.11272307142615318,2.2968134450912476,0.6098468992300109,0.9653090190887451,-0.11397991001605988,2.302345814704895,0.5988667197330009,0.735776023864746,-1.3907463073730468,5.138991641998291,0.3028554512053694,0.9643276739120483,-0.1238531492650509,2.349163780212402,0.6795900175275723,0.7722287058830262,-1.2605840587615966,4.7912934875488284,0.5427171272749947,1.0004582740591026,0.9171052322057622,0.5325964433632923,1.2664780523994872,0.8064997439537548
18,0.8310171384811401,-0.0911190876364708,2.373579349517822,0.7463566279411316,-0.0911190876364708,2.373579349517822,-0.9456913029551507,4.7695279235839845,0.6721147863100395,0.6937639536505998,,False,0.750415780544281,-1.3565129327774048,5.765688915252685,0.7062051916674252,0.8936319327354432,-0.39130932807922364,3.2765633773803713,0.667002720030991,0.7463566279411316,-1.55333505153656,6.428884735107422,0.5987778511336448,0.9758594608306885,-0.0911190876364708,2.373579349517822,0.7233319532914101,0.7888218903541565,-1.3361801147460937,6.002923240661621,0.6652562154267261,1.3147910767977393,1.12126317976008,0.9106262521965558,1.5743652391676493,1.0552108810565566
19,0.8892721598148345,-0.08061577290296555,2.2292368030548095,0.7365962326526642,-0.08061577290296555,2.2292368030548095,-0.5961461097300053,3.452694694519043,0.5121162312114752,0.849346539824186,,False,0.9740262413024903,-0.09756833523511886,2.3665799140930175,0.3509053583851793,0.976724979877472,-0.08061577290296555,2.2292368030548095,0.4752340814608098,0.7822465443611145,-1.4122242093086244,5.397461967468262,0.7081210502483019,0.9767668008804321,-0.08166216745972633,2.2388449001312254,0.6236950775254135,0.7365962326526642,-1.3086600637435912,5.031349887847901,0.4026255884376714,0.527187636428425,0.7257873510046451,1.125194969718133,1.016490452377394,0.6036803699167448
