trial_number,alignment,max_group_uniformity,min_group_rank,min_group_alignment,uniformity,effective_rank,uniformity_avg,effective_rank_avg,weight_entropy_ratio,tau,sigma_scale,feasible,group_Prosody_alignment,group_Prosody_uniformity,group_Prosody_effective_rank,group_Prosody_entropy_ratio,group_Vocal_Tract_alignment,group_Vocal_Tract_uniformity,group_Vocal_Tract_effective_rank,group_Vocal_Tract_entropy_ratio,group_Timbre_alignment,group_Timbre_uniformity,group_Timbre_effective_rank,group_Timbre_entropy_ratio,group_Voice_Quality_alignment,group_Voice_Quality_uniformity,group_Voice_Quality_effective_rank,group_Voice_Quality_entropy_ratio,group_Scene_alignment,group_Scene_uniformity,group_Scene_effective_rank,group_Scene_entropy_ratio,sigma_scale_Prosody,sigma_scale_Vocal_Tract,sigma_scale_Timbre,sigma_scale_Voice_Quality,sigma_scale_Scene
10,0.9888002103567123,-0.0608559699729085,2.484009528160095,0.9835622638463974,-0.0608559699729085,2.484009528160095,-0.062370546348392966,2.487878439426422,0.9609146060079297,0.9572648098257698,,False,0.9843520313501358,-0.06147828735411167,2.484515368938446,0.9369900324104956,0.9835622638463974,-0.06349081434309482,2.4928469896316527,0.8705522261551438,0.9954618573188782,-0.06098477598279715,2.4851327538490295,0.9999123090429235,0.9843123972415924,-0.0608559699729085,2.484009528160095,0.9993220422775929,0.996312502026558,-0.06504288408905268,2.492887556552887,0.9977964201534929,0.9177263374530921,0.6553762505226247,4.327779907197654,4.7474227599186,2.4816840137338834
11,0.9852827042341232,-0.07114539332687855,2.4574753642082214,0.9802472651004791,-0.07114539332687855,2.4574753642082214,-0.07762787524610756,2.5057383823394774,0.9652385526180762,0.9829546435399132,,False,0.9805736660957336,-0.07309660706669092,2.473114824295044,0.9485152795940417,0.9802472651004791,-0.07176826801151037,2.461262845993042,0.8816522843470995,0.9924734205007553,-0.07346829399466515,2.475530505180359,0.9999455300349511,0.9816350400447845,-0.07114539332687855,2.4574753642082214,0.999270757766775,0.9914841294288635,-0.0986608138307929,2.6613083720207213,0.996808911347513,1.0153740703820915,0.7080893705331129,4.959024013410814,4.932893222304923,2.34053688506828
12,0.9913691943883898,-0.042533150408416986,2.1582982420921324,0.9886850327253341,-0.042533150408416986,2.1582982420921324,-0.059849690496921536,2.2749769723415376,0.9679534206549487,0.9750850646390663,,False,0.9886850327253341,-0.046585841197520496,2.1926738262176513,0.9607513944333428,0.9892513304948807,-0.042533150408416986,2.1582982420921324,0.9005822823390777,0.99529068171978,-0.04896207833662629,2.215017181634903,0.9999273399161567,0.9889263987541199,-0.04406478134915233,2.170712471008301,0.9822182723652911,0.9946925282478333,-0.11710260119289159,2.6381831407546996,0.9962878142208751,1.1409339883799954,0.7434913403023583,4.545673914250093,1.8427033274320548,2.151670008738978
13,0.9986481434106826,-0.003007418505148962,1.4097659587860107,0.9964629232883453,-0.003007418505148962,1.4097659587860107,-0.041103719640523194,1.6403942799568174,0.9662373386071629,0.9673544320309413,,False,0.9991911202669144,-0.00327714107115753,1.4237452089786529,0.9551777573138429,0.9992013514041901,-0.0032932292204350235,1.4215448915958404,0.8906894415059545,0.9990918695926666,-0.006926323554944247,1.5565840244293212,0.9997157797999421,0.999293452501297,-0.003007418505148962,1.4097659587860107,0.992994194264514,0.9964629232883453,-0.18901448585093023,2.3903313159942625,0.992609520151561,1.0601942004940073,0.7388090989646158,3.217633159338611,2.5894905374813817,1.8545962698717204
14,0.996814703345299,-0.0042345927795395255,1.391294813156128,0.9882146030664444,-0.0042345927795395255,1.391294813156128,-0.04429893593420275,1.673426015377045,0.9743575365387773,0.7833278117610676,,False,0.9987434685230255,-0.004550137079786509,1.3915531933307648,0.9909612168687847,0.9989956080913543,-0.0042345927795395255,1.391294813156128,0.8962085312872542,0.9994084358215332,-0.005259236152051016,1.4083820760250092,0.9999475383713824,0.9987114012241364,-0.005815086583606899,1.4181859850883485,0.9939514053876554,0.9882146030664444,-0.20163562707602978,2.7577140092849732,0.9907189907788098,1.781284354892946,0.7435618098164422,4.936297828338219,2.690650862269831,1.67828863644201
15,0.9862723475694658,-0.03443081555888057,1.794685047864914,0.9654395967721939,-0.03443081555888057,1.794685047864914,-0.08892462555319071,2.0224575245380403,0.9181159484613094,0.79561912852143,,False,0.9907071411609649,-0.03716252502053976,1.8461883187294006,0.8769679144302712,0.9909492611885071,-0.03443081555888057,1.794685047864914,0.8151600688626427,0.9654395967721939,-0.29975014217197893,2.782597506046295,0.8993307262060247,0.9910443544387817,-0.03569860672578216,1.8260651707649231,0.9993017459950911,0.9932213842868804,-0.03758103828877211,1.862751579284668,0.9998192868125184,0.689145706093776,0.530852532069531,0.6233532354776832,4.960084333934818,4.957788257610958
16,0.9923135292530059,-0.042189636174589394,2.2197739124298095,0.9890963196754455,-0.042189636174589394,2.2197739124298095,-0.043261620076373214,2.2267264604568484,0.985309051493004,0.8780192051167484,,False,0.9890963196754455,-0.04317895625717938,2.224283182621002,0.9877281059599156,0.9894805997610092,-0.04249400678090751,2.22156275510788,0.9442036690034016,0.9961761921644211,-0.043642714992165564,2.2303030014038088,0.9996774660350154,0.9895428538322448,-0.042189636174589394,2.2197739124298095,0.9959777593013437,0.9972716808319092,-0.04480278617702425,2.2377094507217405,0.9989582571653429,1.645261725895042,1.0114794417539534,3.0978979623356033,2.9881633618022634,3.0897437093311493
17,0.9967122584581377,-0.008116578904446215,1.5264978587627411,0.9936524271965027,-0.008116578904446215,1.5264978587627411,-0.04662253221962601,1.7672344410419463,0.9545701837524747,0.7119264734600792,,False,0.9976546555757523,-0.008246658381540328,1.5300961971282958,0.8947223479417552,0.997862908244133,-0.008116578904446215,1.5264978587627411,0.9976962680410294,0.9980742841958999,-0.011616815731395036,1.5910135507583618,0.9996450219066502,0.9963170170783997,-0.013498521933797747,1.6248561501502992,0.8947272508146475,0.9936524271965027,-0.1916340861469507,2.563708448410034,0.9860600300582917,0.7247346372068564,2.8054399969297257,3.0275207034589062,0.8757047382537195,1.4829385013568783
18,0.9944555920362473,-0.02547607054002583,1.852371621131897,0.9921860516071319,-0.02547607054002583,1.852371621131897,-0.05280859193764627,2.037434275150299,0.9572403383942054,0.9406831013977215,,False,0.9933179974555969,-0.02547607054002583,1.852371621131897,0.9839594194875575,0.9933428823947906,-0.027310711843892933,1.877641314268112,0.8299410624603653,0.995335367321968,-0.08365202732384205,2.2527714371681213,0.9985730651432814,0.9921860516071319,-0.028149755438789725,1.8872876465320587,0.9757736243391886,0.9980956614017487,-0.09945439454168081,2.317099356651306,0.9979545205406349,1.5313995409790833,0.5687008580754265,2.1095352088742794,1.7314576683193161,2.572485612580895
19,0.9668469512462614,-0.06572208544239402,2.064452850818634,0.9327687114477158,-0.06572208544239402,2.064452850818634,-0.20673149602487687,2.730342556238175,0.9213715481345723,0.7206418622456339,,False,0.9824957847595215,-0.06572208544239402,2.064452850818634,0.8937964501787594,0.9796483606100083,-0.06882884968072175,2.102281618118286,0.9365330265360161,0.9327687114477158,-0.5180844232439995,3.9983139991760255,0.884701974867974,0.9794308930635452,-0.07290839552879333,2.1310088694095612,0.9091595995097214,0.9598910063505173,-0.30811372622847555,3.3556554436683657,0.9826666895803907,0.7345571968082936,0.9519925900812587,0.5862892351902813,0.9426635313721553,1.3652875766698092
